"PointID" "long" "lat" "elev" "Edist" "Edist_thresh" "elev_diff" "km" "PointID_fia" "ABAM" "ABCO" "ABGR" "ABPR" "CHNO" "CADE27" "PISI" "PICO" "PILA" "PIMO3" "PIPO" "PSME" "TABR2" "THPL" "TSHE" "TSME" "POTR5" "POBAT" "QUGA4"
568047 -122.66 43.42 610 1.12 "under_thresh" -410 459.36295237065 68047 0 1 0 0 0 1 0 0 1 0 0 1 1 1 1 0 0 0 0
572349 -122.45 43.98 521 1.12 "under_thresh" -321 395.857282367332 72349 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0
583004 -122.56 45.64 90 1.12 "under_thresh" 110 213.888947967102 83004 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
572139 -122.52 43.95 549 1.12 "under_thresh" -349 399.657822703354 72139 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
569730 -123.09 43.65 335 1.12 "under_thresh" -135 438.986141976712 69730 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1
589145 -122.84 46.75 90 1.12 "under_thresh" 110 106.052193083737 89145 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
570741 -122.9 43.78 579 1.12 "under_thresh" -379 422.175290064972 70741 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
586236 -122.95 46.19 20 1.12 "under_thresh" 180 164.478782955681 86236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
573619 -122.31 44.15 299 1.12 "under_thresh" -99 376.255989790572 73619 0 0 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0
586181 -122.69 46.18 330 1.12 "under_thresh" -130 158.150150851799 86181 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
595109 -122.09 47.9 30 1.12 "under_thresh" 170 41.3817985002605 95109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
585059 -122.94 45.97 115 1.13 "under_thresh" 85 186.677199690326 85059 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
585905 -122.9 46.13 30 1.13 "under_thresh" 170 169.030662795827 85905 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
568382 -122.67 43.47 732 1.13 "under_thresh" -532 453.922278764416 68382 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0
583780 -122.94 45.77 274 1.13 "under_thresh" -74 207.529594733188 83780 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
586322 -122.9 46.2 20 1.13 "under_thresh" 180 161.879365735282 86322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
570051 -122.39 43.69 640 1.13 "under_thresh" -440 427.657078270841 70051 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
567144 -122.98 43.29 701 1.13 "under_thresh" -501 476.966382580963 67144 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
567824 -122.65 43.39 640 1.13 "under_thresh" -440 462.596600549355 67824 0 1 0 0 0 1 0 0 1 0 0 1 1 1 1 0 0 0 0
589358 -122.38 46.79 520 1.13 "under_thresh" -320 86.3075556137561 89358 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
572137 -123.19 43.95 335 1.13 "under_thresh" -135 407.892751397274 72137 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0
585324 -123.11 46.02 305 1.13 "under_thresh" -105 186.846422422556 85324 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
567822 -122.73 43.39 732 1.14 "under_thresh" -532 463.288302278742 67822 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
598439 -122.19 48.54 30 1.14 "under_thresh" 170 112.933152802723 98439 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0
589984 -123.1 46.92 160 1.14 "under_thresh" 40 105.386174917884 89984 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
573906 -122.81 44.19 213 1.14 "under_thresh" -13 376.050814242293 73906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
591184 -122.11 47.15 180 1.14 "under_thresh" 20 42.5979292511773 91184 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
571407 -123.09 43.86 305 1.14 "under_thresh" -105 416.061204835325 71407 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
584108 -122.91 45.82 213 1.14 "under_thresh" -13 201.514665124099 84108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
596464 -122.23 48.16 170 1.14 "under_thresh" 30 71.5926638533025 96464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
568793 -122.73 43.53 701 1.14 "under_thresh" -501 447.837389171365 68793 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0
568383 -122.59 43.47 579 1.14 "under_thresh" -379 453.281815318182 68383 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0
592425 -122.13 47.38 120 1.14 "under_thresh" 80 18.1347907298533 92425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
569261 -122.48 43.59 585 1.14 "under_thresh" -385 439.246021894536 69261 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
573267 -122.69 44.1 488 1.14 "under_thresh" -288 384.588329811443 73267 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
582158 -122.55 45.48 91 1.14 "under_thresh" 109 231.255585466753 82158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
567145 -122.97 43.29 732 1.15 "under_thresh" -532 476.845758161731 67145 0 0 0 0 0 1 0 0 1 0 0 1 1 0 1 0 0 0 0
570995 -122.92 43.81 579 1.15 "under_thresh" -379 419.135738283135 70995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
569260 -122.5 43.59 732 1.15 "under_thresh" -532 439.372223622581 69260 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0
588926 -122.38 46.71 480 1.15 "under_thresh" -280 94.8250447348446 88926 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
588927 -122.38 46.71 480 1.15 "under_thresh" -280 94.8250447348446 88927 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
567146 -122.83 43.29 759 1.15 "under_thresh" -559 475.288941543279 67146 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
571408 -122.87 43.86 579 1.15 "under_thresh" -379 413.021511030537 71408 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
567500 -122.69 43.34 671 1.15 "under_thresh" -471 468.455674024019 67500 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0
584999 -122.61 45.96 310 1.15 "under_thresh" -110 179.952100364683 84999 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
568165 -122.6 43.44 610 1.15 "under_thresh" -410 456.675610732811 68165 0 1 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0
569666 -122.42 43.64 610 1.15 "under_thresh" -410 433.357580486767 69666 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0
594804 -121.65 47.84 70 1.16 "under_thresh" 130 44.9846426841161 94804 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
567982 -122.63 43.41 732 1.16 "under_thresh" -532 460.225247270191 67982 0 1 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0
573392 -122.8 44.12 213 1.16 "under_thresh" -13 383.615213855121 73392 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
583497 -122.98 45.72 335 1.16 "under_thresh" -135 213.803783489894 83497 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
586646 -122.89 46.26 10 1.16 "under_thresh" 190 155.476622224403 86646 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
571532 -122.56 43.88 610 1.16 "under_thresh" -410 407.703981121034 71532 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 1
572271 -122.84 43.97 244 1.16 "under_thresh" -44 400.575113609548 72271 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
569572 -122.76 43.63 671 1.16 "under_thresh" -471 437.101939885465 69572 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0
593386 -122.95 47.55 120 1.16 "under_thresh" 80 68.9613673180091 93386 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
568048 -122.59 43.42 701 1.17 "under_thresh" -501 458.813429004164 68048 0 1 0 0 0 1 0 0 1 0 0 1 1 0 1 0 0 0 0
593387 -122.93 47.55 160 1.17 "under_thresh" 40 67.4564868235745 93387 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
593127 -122.92 47.5 90 1.17 "under_thresh" 110 66.7792391441446 93127 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0
589434 -122.48 46.81 210 1.17 "under_thresh" -10 86.8483430866621 89434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
578827 -122.84 44.92 183 1.17 "under_thresh" 17 296.659892981488 78827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
595656 -123.09 48 570 1.17 "under_thresh" -370 94.8404632419125 95656 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
567218 -122.76 43.3 789 1.17 "under_thresh" -589 473.499780291697 67218 0 1 0 0 0 0 0 0 1 1 0 1 1 1 1 0 0 0 0
589430 -122.83 46.81 80 1.17 "under_thresh" 120 100.195016544454 89430 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
570904 -122.53 43.8 671 1.17 "under_thresh" -471 416.328569214395 70904 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
567375 -122.96 43.32 792 1.17 "under_thresh" -592 473.429546459165 67375 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
569729 -123.19 43.65 366 1.17 "under_thresh" -166 440.514468328003 69729 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
570050 -122.49 43.69 732 1.17 "under_thresh" -532 428.232760994135 70050 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0
590747 -123.03 47.07 60 1.17 "under_thresh" 140 90.9959138633701 90747 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
567499 -122.79 43.34 789 1.17 "under_thresh" -589 469.375171961707 67499 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
584762 -123.17 45.92 183 1.17 "under_thresh" 17 198.87994674831 84762 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
599257 -121.7 48.68 241 1.17 "under_thresh" -41 130.307578150525 99257 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
574748 -122.95 44.3 457 1.17 "under_thresh" -257 365.931309348333 74748 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
586601 -123.12 46.25 300 1.17 "under_thresh" -100 164.563793362243 86601 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
566810 -122.87 43.24 671 1.17 "under_thresh" -471 481.215125839808 66810 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0
588056 -121.76 46.54 310 1.17 "under_thresh" -110 111.98691614925 88056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
588447 -122.81 46.62 90 1.17 "under_thresh" 110 117.032949475998 88447 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589099 -122.87 46.74 60 1.18 "under_thresh" 140 108.282187115805 89099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
570740 -122.97 43.78 271 1.18 "under_thresh" -71 423.080045751131 70740 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589798 -122.69 46.88 140 1.18 "under_thresh" 60 87.6560214915548 89798 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
572346 -122.62 43.98 549 1.18 "under_thresh" -349 397.154557896676 72346 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
588448 -122.8 46.62 90 1.18 "under_thresh" 110 116.652606640673 88448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
587979 -122.91 46.52 80 1.18 "under_thresh" 120 130.495804357132 87979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
592283 -122.84 47.36 90 1.18 "under_thresh" 110 63.6146492986756 92283 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
572348 -122.49 43.98 549 1.18 "under_thresh" -349 396.123228278264 72348 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
597591 -122.2 48.38 90 1.18 "under_thresh" 110 95.3489803248742 97591 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
588747 -122.55 46.68 490 1.18 "under_thresh" -290 102.246786314455 88747 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
571531 -122.62 43.88 610 1.18 "under_thresh" -410 408.198745832147 71531 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
595108 -122.23 47.9 150 1.18 "under_thresh" 50 43.7069837732408 95108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
592910 -122.9 47.46 152 1.18 "under_thresh" 48 65.6746692753021 92910 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
599003 -122.32 48.64 120 1.18 "under_thresh" 80 125.27515113954 99003 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
568320 -122.63 43.46 789 1.18 "under_thresh" -589 454.69698494329 68320 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
584633 -122.5 45.9 240 1.18 "under_thresh" -40 184.628132499538 84633 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
587808 -122.48 46.49 370 1.18 "under_thresh" -170 120.446130076331 87808 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
588024 -121.86 46.53 341 1.19 "under_thresh" -141 111.926736991132 88024 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
592732 -121.93 47.43 270 1.19 "under_thresh" -70 13.5980748550513 92732 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
600469 -122.54 48.9 10 1.19 "under_thresh" 190 156.931373950899 100469 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
584181 -122.64 45.83 60 1.19 "under_thresh" 140 194.540960391754 84181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
600223 -122.47 48.85 30 1.19 "under_thresh" 170 150.33712319814 100223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
571943 -123.17 43.93 299 1.19 "under_thresh" -99 409.725859517164 71943 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1
584998 -122.8 45.96 60 1.19 "under_thresh" 140 184.038593169063 84998 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
568166 -122.57 43.44 789 1.19 "under_thresh" -589 456.454914981394 68166 0 1 0 0 0 1 0 0 1 0 0 1 1 1 1 0 0 0 0
589148 -122.54 46.75 518 1.19 "under_thresh" -318 94.7843523960395 89148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
591395 -121.89 47.19 440 1.2 "under_thresh" -240 39.3130325778972 91395 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
568732 -122.56 43.52 789 1.2 "under_thresh" -589 447.53002452147 68732 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0
592468 -122.75 47.39 120 1.2 "under_thresh" 80 56.1404392526912 92468 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
585857 -122.9 46.12 10 1.2 "under_thresh" 190 170.056780829147 85857 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589596 -122.63 46.84 150 1.2 "under_thresh" 50 88.9741736475881 89596 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
599425 -121.7 48.71 299 1.2 "under_thresh" -99 133.582322429919 99425 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
567908 -122.88 43.4 792 1.2 "under_thresh" -592 463.708645813702 67908 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
568673 -122.52 43.51 789 1.2 "under_thresh" -589 448.361962832207 68673 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0
567147 -122.73 43.29 820 1.2 "under_thresh" -620 474.328564275968 67147 0 1 0 0 0 1 0 0 1 0 1 1 1 1 1 0 0 0 0
568164 -122.63 43.44 820 1.2 "under_thresh" -620 456.908217824045 68164 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0
590025 -122.73 46.93 120 1.2 "under_thresh" 80 84.9652623804897 90025 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
589598 -122.44 46.84 240 1.21 "under_thresh" -40 82.6069060133909 89598 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
583234 -122.99 45.68 335 1.21 "under_thresh" -135 218.256490133449 83234 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
566587 -122.83 43.21 671 1.21 "under_thresh" -471 484.107048104749 66587 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
568881 -122.76 43.54 732 1.21 "under_thresh" -532 447.024532473776 68881 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0
579686 -122.67 45.05 122 1.21 "under_thresh" 78 279.949355677339 79686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589928 -122.68 46.91 140 1.21 "under_thresh" 60 84.4801783720012 89928 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
567825 -122.62 43.39 579 1.21 "under_thresh" -379 462.358737230084 67825 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0
589182 -122.76 46.76 90 1.21 "under_thresh" 110 101.736367120465 89182 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
593000 -122.74 47.48 120 1.21 "under_thresh" 80 53.436265747251 93000 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
592955 -122.68 47.47 160 1.21 "under_thresh" 40 49.0851049694492 92955 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
583782 -122.68 45.77 110 1.21 "under_thresh" 90 201.75785265439 83782 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
584180 -122.71 45.83 90 1.21 "under_thresh" 110 195.884933104709 84180 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0
595582 -123.17 47.99 521 1.21 "under_thresh" -321 99.327757068812 95582 1 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
584878 -123.08 45.94 354 1.21 "under_thresh" -154 193.94211323261 84878 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
594519 -121.87 47.78 240 1.21 "under_thresh" -40 30.4495456354382 94519 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
568163 -122.65 43.44 820 1.21 "under_thresh" -620 457.069897671145 68163 0 1 0 0 0 1 0 0 1 0 0 1 1 1 1 0 0 0 0
566463 -122.83 43.19 759 1.21 "under_thresh" -559 486.311951175208 66463 0 0 0 0 0 1 0 0 0 1 0 1 1 1 1 0 0 0 0
596867 -122.17 48.24 70 1.21 "under_thresh" 130 79.6244054083108 96867 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
593834 -122.76 47.64 120 1.21 "under_thresh" 80 55.9343004134572 93834 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
600776 -122.68 48.96 20 1.21 "under_thresh" 180 166.109418333814 100776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
567634 -122.7 43.36 491 1.21 "under_thresh" -291 466.332673000466 67634 0 1 0 0 0 1 0 0 0 1 0 1 1 1 0 0 0 0 0
592183 -122.88 47.34 60 1.21 "under_thresh" 140 67.1779218541081 92183 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0
570113 -122.32 43.7 640 1.21 "under_thresh" -440 426.228587684279 70113 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 1 0
589832 -122.65 46.89 150 1.21 "under_thresh" 50 85.041129776743 89832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
569262 -122.42 43.59 820 1.21 "under_thresh" -620 438.900478314029 69262 0 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0
598888 -122.4 48.62 610 1.21 "under_thresh" -410 124.253733366712 98888 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0
589435 -122.35 46.81 270 1.21 "under_thresh" -70 83.5106875372164 89435 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
584528 -123.14 45.88 213 1.21 "under_thresh" -13 201.932088129081 84528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
584530 -122.91 45.88 134 1.21 "under_thresh" 66 195.225028647204 84530 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
566460 -122.96 43.19 732 1.22 "under_thresh" -532 487.719266202077 66460 0 1 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0
567149 -122.66 43.29 789 1.22 "under_thresh" -589 473.731970000009 67149 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0
592138 -122.87 47.33 60 1.22 "under_thresh" 140 66.8288697531274 92138 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
596222 -122.23 48.11 150 1.22 "under_thresh" 50 66.16170532613 96222 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
589600 -122.26 46.84 240 1.22 "under_thresh" -40 78.558666362958 89600 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
575698 -122.73 44.43 152 1.22 "under_thresh" 48 348.720108699227 75698 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
570679 -122.81 43.77 640 1.22 "under_thresh" -440 422.213256706217 70679 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
571411 -122.59 43.86 640 1.22 "under_thresh" -440 410.155287327418 71411 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
589835 -122.04 46.89 540 1.22 "under_thresh" -340 71.1198252028521 89835 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
569798 -122.33 43.66 759 1.22 "under_thresh" -559 430.70822086089 69798 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
596012 -123.62 48.07 119 1.22 "under_thresh" 81 133.099622825043 96012 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
569337 -123.24 43.6 390 1.22 "under_thresh" -190 446.766053472662 69337 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
591390 -122.86 47.19 60 1.22 "under_thresh" 140 72.9055345811713 91390 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
581042 -122.33 45.27 305 1.22 "under_thresh" -105 252.211569891101 81042 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
570753 -122.26 43.78 640 1.22 "under_thresh" -440 417.128705249845 70753 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0
568512 -122.69 43.49 789 1.22 "under_thresh" -589 451.886893332425 68512 0 0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0
599057 -122.39 48.65 180 1.22 "under_thresh" 20 127.352102236549 99057 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
595950 -123.62 48.06 120 1.22 "under_thresh" 80 132.611751179496 95950 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
596336 -122.13 48.13 30 1.22 "under_thresh" 170 67.1274326959495 96336 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
594770 -122.19 47.83 110 1.22 "under_thresh" 90 35.3711969155433 94770 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
591219 -122.95 47.16 30 1.22 "under_thresh" 170 80.4682770434026 91219 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
573487 -122.56 44.13 460 1.22 "under_thresh" -260 380.066780455615 73487 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
568515 -122.6 43.49 820 1.23 "under_thresh" -620 451.145061211456 68515 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0
583435 -122.89 45.71 241 1.23 "under_thresh" -41 212.628500977652 83435 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
584179 -122.87 45.83 152 1.23 "under_thresh" 48 199.46329785455 84179 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
593716 -122.77 47.62 100 1.23 "under_thresh" 100 56.2395415873838 93716 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
566588 -122.73 43.21 850 1.23 "under_thresh" -650 483.162929975297 66588 0 1 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0
567023 -122.69 43.27 850 1.23 "under_thresh" -650 476.189919417057 67023 0 1 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0
577745 -122.77 44.73 122 1.23 "under_thresh" 78 316.341527689042 77745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
568675 -122.42 43.51 789 1.23 "under_thresh" -589 447.769648703641 68675 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0
592421 -122.9 47.38 30 1.23 "under_thresh" 170 67.3540774426383 92421 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
599992 -122.46 48.81 70 1.23 "under_thresh" 130 145.836038097598 99992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589927 -123.09 46.91 213 1.23 "under_thresh" -13 105.535452957389 89927 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
585463 -122.69 46.05 360 1.23 "under_thresh" -160 171.937328676303 85463 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
589433 -122.58 46.81 150 1.24 "under_thresh" 50 90.067807762411 89433 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
584109 -122.69 45.82 80 1.24 "under_thresh" 120 196.562572584283 84109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
570196 -122.45 43.71 789 1.24 "under_thresh" -589 425.769404547865 70196 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0
590121 -122.71 46.95 120 1.24 "under_thresh" 80 82.2760210588372 90121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
